,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
1974,0,2,5,7,10,13,4,0,0,3,16,13,12,11,3,0,0,0,16,1,0,0,0,0,0,6,16,16,15,2,0,0,0,3,8,4,10,9,0,0,0,0,0,0,8,11,0,0,0,0,1,9,15,3,0,0,0,2,16,12,2,0,0,0
1874,0,0,15,16,7,0,0,0,0,3,16,6,16,3,0,0,0,0,12,6,12,9,0,0,0,0,0,0,12,7,0,0,0,0,0,0,15,4,0,0,0,0,0,6,15,2,0,0,0,1,11,15,13,2,8,1,0,0,13,14,15,16,16,3
775,0,0,0,15,2,0,0,0,0,0,10,12,0,0,0,0,0,5,15,1,0,6,6,0,0,12,9,0,3,16,11,0,0,6,16,12,14,13,1,0,0,0,3,11,16,2,0,0,0,0,0,10,12,0,0,0,0,0,0,15,7,0,0,0
1233,0,0,2,14,11,4,0,0,0,1,14,16,13,16,2,0,0,4,16,10,3,15,3,0,0,0,9,16,14,14,2,0,0,1,12,16,16,4,0,0,0,5,16,9,11,13,0,0,0,1,14,13,10,16,7,0,0,0,4,9,13,11,1,0
2371,0,0,0,2,15,8,0,0,0,0,0,10,16,3,0,0,0,0,6,15,4,0,0,0,0,3,15,10,4,10,8,0,0,12,16,16,16,16,10,0,0,13,12,12,15,16,6,0,0,0,0,0,14,15,1,0,0,0,0,2,16,9,0,0
3815,0,0,9,16,12,1,0,0,0,3,16,10,15,9,0,0,0,3,16,4,11,16,1,0,0,0,12,16,16,15,7,0,0,0,0,3,2,6,14,0,0,0,6,0,0,3,16,1,0,1,16,7,4,9,16,0,0,0,8,16,16,16,8,0
889,0,0,6,15,16,9,0,0,0,2,15,14,15,16,0,0,0,0,2,0,13,15,0,0,0,0,2,6,14,15,2,0,0,0,12,16,16,16,10,0,0,0,2,11,16,2,0,0,0,0,2,15,9,0,0,0,0,0,8,13,1,0,0,0
3471,0,1,10,16,9,0,0,0,0,9,15,13,16,0,0,0,0,4,2,0,14,2,0,0,0,0,0,0,12,4,0,0,0,0,0,1,14,1,0,0,0,0,0,9,7,0,0,0,0,0,14,16,16,16,11,0,0,0,8,10,12,14,10,0
1205,0,0,3,14,8,0,0,0,0,8,16,16,16,6,0,0,0,11,14,4,7,14,0,0,0,9,10,0,0,12,7,0,0,6,11,0,0,6,8,0,0,0,16,4,0,4,12,0,0,0,10,14,10,14,10,0,0,0,2,12,16,13,2,0
664,0,0,0,10,15,2,0,0,0,0,0,13,16,11,0,0,0,0,0,15,16,9,0,0,0,0,6,16,16,7,0,0,0,1,15,16,16,3,0,0,0,1,14,16,16,2,0,0,0,0,0,14,16,8,0,0,0,0,0,6,14,9,0,0
230,0,4,15,14,11,4,0,0,0,2,11,8,14,16,1,0,0,0,0,5,15,9,0,0,0,0,9,16,12,0,0,0,0,0,2,8,15,12,1,0,0,0,0,0,2,16,8,0,0,1,4,4,10,16,5,0,0,4,16,15,11,3,0,0
2208,0,0,5,14,16,16,14,0,0,0,14,14,12,15,13,0,0,0,9,2,5,16,5,0,0,0,1,9,15,16,7,0,0,0,3,16,16,16,9,0,0,0,0,10,14,4,0,0,0,0,0,15,7,0,0,0,0,0,5,15,2,0,0,0
115,0,1,11,13,13,12,7,0,0,2,16,6,4,10,9,0,0,2,16,2,0,0,0,0,0,4,16,16,16,4,0,0,0,1,10,5,7,12,0,0,0,0,0,0,5,11,0,0,0,0,1,5,14,3,0,0,0,0,15,14,7,0,0,0
1868,0,0,3,14,9,1,0,0,0,0,8,16,13,0,0,0,0,0,10,16,15,1,0,0,0,0,8,16,15,0,0,0,0,0,10,16,15,1,0,0,0,0,6,16,16,1,0,0,0,0,3,16,15,2,0,0,0,0,2,12,16,3,0,0
2068,0,0,3,12,16,14,3,0,0,0,7,10,11,16,10,0,0,0,0,0,0,16,12,0,0,0,0,2,7,16,11,0,0,3,10,16,16,16,6,0,0,10,12,10,16,10,0,0,0,0,1,15,15,0,0,0,0,0,5,15,5,0,0,0
3085,0,0,2,12,12,2,0,0,0,3,14,13,11,11,0,0,0,5,16,2,2,14,4,0,0,7,14,2,0,12,7,0,0,4,12,0,0,12,5,0,0,2,14,1,2,15,2,0,0,0,11,10,13,8,0,0,0,0,3,13,12,2,0,0
660,0,0,3,14,10,0,0,0,0,2,14,15,13,3,0,0,0,2,16,8,4,10,0,0,0,0,15,14,13,16,4,0,0,0,2,10,14,15,10,0,0,0,3,0,0,11,9,0,0,0,10,8,4,15,8,0,0,0,2,12,13,14,4,0
470,0,0,9,16,15,1,0,0,0,6,14,9,16,4,0,0,0,3,4,11,15,0,0,0,0,0,8,16,1,0,0,0,0,0,3,14,10,0,0,0,0,0,0,2,15,8,0,0,0,0,5,6,5,16,5,0,0,0,13,16,16,16,5,0
390,0,0,13,16,6,0,0,0,0,6,16,13,15,0,0,0,0,4,15,7,16,0,0,0,0,0,3,10,13,0,0,0,0,0,0,14,10,0,0,0,0,1,13,16,1,2,0,0,0,8,16,16,15,16,2,0,0,1,11,15,16,16,3,0
2460,0,0,11,16,16,14,4,0,0,3,16,10,11,9,5,0,0,5,15,3,0,0,0,0,0,4,16,16,15,3,0,0,0,3,13,12,15,14,0,0,0,0,0,0,6,16,0,0,0,0,4,12,16,10,0,0,0,0,9,11,6,0,0,0
1174,0,0,5,12,8,1,0,0,0,0,15,16,16,8,0,0,0,0,15,16,16,6,0,0,0,1,14,16,16,4,0,0,0,2,15,16,16,9,0,0,0,0,6,16,16,14,1,0,0,0,8,16,16,15,0,0,0,0,4,12,10,4,0,0
2661,0,3,11,16,16,12,0,0,0,5,9,10,16,16,3,0,0,0,0,8,16,7,0,0,0,0,0,12,14,0,0,0,0,0,0,4,16,9,0,0,0,0,0,0,5,16,6,0,0,0,6,8,12,16,7,0,0,1,13,11,8,3,0,0
848,0,0,1,14,10,0,0,0,0,0,10,13,1,0,0,0,0,2,15,4,0,0,0,0,0,5,16,2,0,0,0,0,0,8,15,2,0,0,0,0,0,4,16,16,16,14,2,0,0,0,12,16,14,16,10,0,0,0,2,11,14,13,7,0
2619,0,0,12,12,0,0,5,1,0,2,16,9,0,4,16,5,0,1,16,13,5,13,12,0,0,0,7,16,16,16,6,0,0,0,0,3,16,9,0,0,0,0,1,12,12,0,0,0,0,0,7,16,1,0,0,0,0,0,12,7,0,0,0,0
2367,0,0,2,11,8,1,0,0,0,0,9,16,16,9,0,0,0,0,11,16,16,8,0,0,0,0,15,16,16,10,0,0,0,0,13,16,16,8,0,0,0,0,7,16,16,9,0,0,0,0,5,16,16,13,0,0,0,0,1,11,12,10,0,0
1225,0,0,8,16,15,4,0,0,0,0,8,16,16,10,0,0,0,0,8,16,16,7,0,0,0,0,8,16,16,4,0,0,0,2,16,16,16,4,0,0,0,0,12,16,16,4,0,0,0,0,7,16,16,11,0,0,0,0,7,16,16,13,4,0
3019,0,0,4,12,15,9,1,0,0,7,14,8,13,15,2,0,0,5,7,12,11,1,0,0,0,0,4,16,5,0,0,0,0,0,10,15,10,0,0,0,0,0,9,6,12,4,0,0,0,0,7,9,10,9,0,0,0,0,2,12,16,7,0,0
1608,0,3,9,14,15,6,0,0,0,7,13,7,8,16,0,0,0,0,0,0,7,12,0,0,0,0,1,9,16,10,0,0,0,0,5,15,12,15,7,0,0,0,0,0,0,13,9,0,0,0,8,8,14,16,4,0,0,3,16,14,9,1,0,0
3382,0,0,1,11,14,10,1,0,0,1,13,10,8,12,8,0,0,6,11,0,1,13,4,0,0,2,15,12,15,6,0,0,0,0,13,16,15,2,0,0,0,1,14,0,7,12,0,0,0,0,9,9,4,16,0,0,0,0,1,9,15,10,0,0
1318,0,1,10,16,16,13,0,0,0,6,15,6,9,16,3,0,0,3,5,0,8,16,3,0,0,0,1,10,16,14,3,0,0,0,6,16,16,9,8,0,0,0,0,15,9,0,0,0,0,0,6,15,1,0,0,0,0,0,14,5,0,0,0,0
2232,0,0,0,10,16,3,0,0,0,0,2,16,7,0,0,0,0,0,9,15,0,0,0,0,0,0,15,12,4,2,0,0,0,1,16,10,0,11,2,0,0,0,16,6,0,5,13,0,0,0,7,14,5,8,16,1,0,0,0,3,12,12,9,0
1955,0,0,4,16,13,16,13,0,0,0,12,11,5,4,2,0,0,1,16,1,9,8,2,0,0,8,16,14,10,13,6,0,0,1,4,0,0,9,6,0,0,0,0,0,5,11,1,0,0,0,1,6,14,4,0,0,0,0,6,15,5,0,0,0
1811,0,0,0,5,8,0,0,0,0,0,4,16,2,0,14,0,0,0,9,8,0,8,8,0,0,2,15,0,1,15,0,0,0,10,9,4,9,15,1,0,0,11,16,16,16,11,1,0,0,3,4,7,9,0,0,0,0,0,0,8,5,0,0,0
3163,0,1,11,13,16,1,0,0,0,3,16,5,4,4,1,0,0,5,15,3,4,0,0,0,0,4,15,12,13,15,2,0,0,0,0,0,0,10,8,0,0,0,0,0,0,10,8,0,0,2,8,7,5,15,5,0,0,0,8,12,16,12,0,0
1629,0,1,7,15,10,0,0,0,0,6,14,7,16,2,0,0,0,6,14,12,16,13,0,0,0,1,12,16,11,0,0,0,0,0,0,13,16,3,0,0,0,0,4,12,3,14,2,0,0,0,8,9,0,11,8,0,0,0,6,16,16,11,2,0
2012,0,1,9,12,13,7,0,0,0,6,13,8,7,13,0,0,0,0,2,0,5,12,0,0,0,0,0,5,16,5,0,0,0,0,0,6,16,9,0,0,0,0,0,0,3,13,6,0,0,1,7,3,6,12,6,0,0,0,12,13,13,8,1,0
672,0,0,10,15,16,15,1,0,0,7,16,10,4,3,1,0,0,8,13,8,0,0,0,0,0,7,16,16,7,0,0,0,0,1,8,10,8,0,0,0,0,0,0,5,15,0,0,0,0,0,1,8,14,0,0,0,0,0,6,16,10,0,0,0
1972,0,0,7,12,8,0,0,0,0,6,16,11,15,3,0,0,0,10,8,0,11,5,0,0,0,0,0,0,11,3,0,0,0,0,0,0,14,1,0,0,0,0,0,7,13,0,0,0,0,0,8,16,16,14,9,0,0,0,11,13,11,8,9,0
3576,0,0,1,15,11,1,0,0,0,0,3,16,16,2,0,0,0,0,3,16,16,1,0,0,0,0,1,16,16,2,0,0,0,0,4,16,14,0,0,0,0,0,2,16,16,0,0,0,0,0,2,16,14,0,0,0,0,0,1,15,7,0,0,0
343,0,0,0,0,10,10,2,0,0,0,0,6,16,7,0,0,0,0,3,16,7,0,0,0,0,0,14,13,0,3,0,0,0,4,16,6,4,16,4,0,0,5,16,9,13,16,6,0,0,0,7,12,16,14,1,0,0,0,0,0,12,14,0,0
641,0,0,7,13,9,0,0,0,0,0,13,11,13,11,0,0,0,0,14,8,12,16,2,0,0,0,5,13,13,15,3,0,0,0,0,0,0,11,7,0,0,0,0,0,0,3,13,0,0,0,12,9,4,4,16,0,0,0,7,16,16,16,12,0
3568,0,0,2,16,10,0,0,0,0,0,6,16,16,4,0,0,0,0,2,15,16,7,0,0,0,0,0,11,16,4,0,0,0,0,0,15,16,3,0,0,0,0,0,13,15,0,0,0,0,0,1,16,13,0,0,0,0,0,2,15,11,0,0,0
2874,0,0,0,9,9,0,0,0,0,0,4,16,2,0,0,0,0,0,12,9,0,1,12,4,0,8,15,1,0,11,12,1,0,10,14,6,13,16,5,0,0,8,16,11,16,10,0,0,0,0,0,5,15,2,0,0,0,0,0,12,7,0,0,0
451,0,0,5,15,2,0,0,0,0,1,15,10,0,0,0,0,0,8,16,2,0,0,0,0,0,10,13,1,4,6,0,0,0,8,16,13,16,15,9,0,0,6,16,13,1,4,12,0,0,1,16,15,3,8,11,0,0,0,5,12,16,16,4,0
1307,0,0,12,16,16,10,0,0,0,0,15,13,13,16,1,0,0,0,3,14,16,14,1,0,0,0,0,15,14,2,0,0,0,0,0,7,16,5,0,0,0,0,0,0,9,16,2,0,0,0,6,5,11,16,8,0,0,0,10,16,16,15,3,0
2935,0,0,8,12,16,16,2,0,0,1,16,14,13,16,1,0,0,0,3,0,8,14,0,0,0,0,5,16,16,16,4,0,0,0,7,16,15,14,8,0,0,0,1,14,9,0,0,0,0,0,5,16,2,0,0,0,0,0,11,11,0,0,0,0
1697,0,0,3,10,13,4,0,0,0,0,9,13,14,10,0,0,0,0,9,11,16,15,0,0,0,0,1,11,12,16,0,0,0,0,0,0,0,15,3,0,0,0,0,0,1,16,3,0,0,0,0,0,6,16,1,0,0,0,4,16,16,10,0,0
3380,0,0,4,16,13,12,11,0,0,0,7,13,4,7,11,0,0,0,12,1,0,0,0,0,0,5,15,12,8,1,0,0,0,2,8,8,12,12,0,0,0,0,0,0,1,13,0,0,0,0,7,7,7,11,0,0,0,0,4,15,14,2,0,0
19,0,0,0,2,13,12,4,0,0,0,3,15,15,13,12,0,0,2,15,14,1,12,8,0,0,8,16,14,16,16,11,0,0,3,16,16,16,16,10,0,0,0,0,0,8,13,0,0,0,0,0,0,13,7,0,0,0,0,0,0,15,3,0,0
3623,0,0,1,10,16,8,0,0,0,0,13,11,10,15,2,0,0,5,16,0,6,16,4,0,0,3,16,16,14,16,4,0,0,0,0,0,0,13,6,0,0,0,0,0,0,12,8,0,0,0,2,13,5,13,7,0,0,0,1,14,13,9,1,0
3604,0,2,7,12,15,13,0,0,2,15,16,15,12,5,0,0,2,16,9,1,0,0,0,0,0,10,13,1,0,0,0,0,0,2,15,7,0,0,0,0,0,0,7,14,1,0,0,0,0,0,9,16,3,0,0,0,0,0,11,13,1,0,0,0
1498,0,0,0,0,7,13,1,0,0,0,0,0,9,16,2,0,0,0,1,9,16,16,0,0,0,4,12,16,16,16,0,0,0,5,10,3,12,15,0,0,0,0,0,0,10,15,0,0,0,0,0,0,12,15,0,0,0,0,0,0,9,12,0,0
2509,0,0,0,0,13,8,0,0,0,0,0,2,16,6,0,0,0,0,0,7,16,7,3,0,0,0,1,13,12,15,7,0,0,3,12,14,5,16,3,0,2,15,16,16,16,16,1,0,5,12,13,16,16,15,0,0,0,0,0,0,15,6,0,0
1034,0,0,6,12,13,12,6,0,0,0,6,8,2,5,7,0,0,0,12,2,0,0,0,0,0,7,15,12,7,2,0,0,0,2,8,8,9,15,4,0,0,0,0,0,0,7,7,0,0,0,4,5,4,13,2,0,0,0,4,15,16,6,0,0
3767,0,0,0,6,16,3,0,0,0,0,2,15,10,11,5,0,0,0,13,9,4,16,3,0,0,4,15,4,9,16,3,0,0,11,15,12,16,16,10,0,0,5,15,14,16,9,0,0,0,0,0,7,13,1,0,0,0,0,0,9,9,0,0,0
3210,0,0,4,13,13,0,0,0,0,0,12,14,12,7,0,0,0,0,12,12,5,14,0,0,0,0,12,10,0,12,3,0,0,4,16,5,0,8,8,0,0,4,16,2,0,9,8,0,0,3,14,9,4,15,5,0,0,0,4,13,14,10,0,0
1407,0,0,7,16,2,0,4,0,0,0,15,12,0,4,16,3,0,6,16,2,2,15,10,0,0,10,14,0,12,12,1,0,0,9,16,16,16,10,0,0,0,1,8,16,9,1,0,0,0,0,7,14,1,0,0,0,0,0,10,8,0,0,0,0
2125,0,0,5,13,16,6,0,0,0,0,12,11,5,16,1,0,0,0,10,8,5,16,6,0,0,0,2,16,16,14,0,0,0,0,7,16,16,5,0,0,0,4,16,7,8,13,0,0,0,2,16,3,2,16,6,0,0,0,6,15,16,15,4,0
2978,0,0,5,12,10,4,0,0,0,0,15,13,14,12,0,0,0,0,2,0,12,7,0,0,0,0,2,13,15,2,0,0,0,0,2,13,16,13,0,0,0,0,0,0,3,16,3,0,0,0,12,5,8,15,1,0,0,0,7,13,10,4,0,0
774,0,0,0,14,6,0,0,0,0,0,4,16,6,0,0,0,0,0,8,15,0,0,0,0,0,0,12,11,4,3,0,0,0,0,15,16,16,16,10,0,0,0,16,12,4,3,12,6,0,0,9,13,1,0,11,12,0,0,0,9,15,16,16,7
2479,0,0,3,12,11,1,0,0,0,0,12,15,11,10,0,0,0,0,12,7,2,14,0,0,0,0,0,0,3,16,0,0,0,0,0,0,13,11,0,0,0,0,0,10,15,1,0,0,0,0,5,16,12,9,8,1,0,0,3,11,15,12,16,4
3487,0,2,11,15,8,6,0,0,0,10,14,8,15,16,0,0,0,9,14,0,10,16,2,0,0,2,16,10,16,16,3,0,0,0,4,8,8,16,4,0,0,0,0,0,0,15,7,0,0,2,11,12,15,16,8,0,0,2,12,9,8,4,0,0
1693,0,0,2,15,11,1,0,0,0,0,6,16,16,14,0,0,0,0,3,15,16,16,5,0,0,0,0,5,7,11,9,0,0,0,0,0,0,13,13,0,0,0,0,0,1,16,8,0,0,0,0,2,13,16,5,0,0,0,5,15,16,6,0,0
2406,0,0,0,0,4,16,5,0,0,0,0,2,15,16,4,0,0,0,1,13,16,16,0,0,0,1,14,12,14,12,0,0,0,6,14,1,10,13,0,0,0,4,2,0,9,13,0,0,0,0,0,0,8,12,0,0,0,0,0,0,4,14,0,0
2071,0,4,15,15,8,1,0,0,0,4,16,11,16,15,0,0,0,1,5,0,11,16,4,0,0,0,0,6,16,13,1,0,0,0,0,12,16,1,0,0,0,0,0,6,16,5,0,0,0,0,0,4,16,8,0,0,0,4,16,16,16,6,0,0
1604,0,3,12,15,16,14,2,0,0,7,16,11,4,7,1,0,0,9,16,6,0,0,0,0,0,4,15,16,11,0,0,0,0,0,0,6,16,6,0,0,0,0,0,0,9,12,0,0,0,1,12,12,16,6,0,0,0,3,16,16,7,0,0,0
847,0,0,3,10,12,0,0,0,0,0,9,16,16,11,0,0,0,0,14,12,2,15,3,0,0,1,16,9,0,9,7,0,0,4,15,1,0,8,8,0,0,3,16,0,0,7,11,0,0,2,15,10,9,15,6,0,0,0,3,15,15,7,0,0
2229,0,0,9,14,9,0,0,0,0,6,15,5,16,6,0,0,0,5,14,1,6,13,0,0,0,0,10,14,13,16,0,0,0,0,0,5,5,12,2,0,0,0,0,0,0,9,5,0,0,0,16,9,7,10,8,0,0,0,6,10,14,16,5,0
448,0,0,10,16,15,12,0,0,0,0,14,9,4,4,0,0,0,0,16,0,0,0,0,0,0,5,16,12,12,8,0,0,0,7,15,10,8,15,6,0,0,2,1,0,2,16,4,0,0,0,3,10,14,12,1,0,0,0,10,14,6,0,0,0
1422,0,2,16,16,16,10,0,0,0,0,11,8,12,16,2,0,0,0,0,0,14,13,0,0,0,2,9,12,16,4,0,0,0,11,16,16,16,16,8,0,0,0,10,14,1,4,0,0,0,2,16,7,0,0,0,0,0,2,15,6,0,0,0,0
3202,0,0,3,14,14,2,0,0,0,4,16,16,16,7,0,0,0,4,16,8,3,15,1,0,0,3,16,6,0,14,5,0,0,1,16,5,0,13,7,0,0,0,15,4,1,16,9,0,0,0,11,13,13,16,4,0,0,0,2,15,15,8,0,0
2934,0,0,0,13,7,0,0,0,0,0,8,15,5,0,0,0,0,1,16,7,0,0,0,0,0,2,16,4,7,6,0,0,0,4,16,16,16,16,8,0,0,3,16,9,0,9,11,0,0,0,11,12,5,12,12,0,0,0,1,10,13,13,5,0
1061,0,0,9,16,15,5,0,0,0,4,16,12,12,16,7,0,0,5,16,4,0,1,1,0,0,8,16,15,11,3,0,0,0,4,14,12,14,15,2,0,0,0,0,0,4,16,4,0,0,0,5,8,15,15,2,0,0,0,11,15,9,2,0,0
1765,0,0,1,11,13,0,0,0,0,0,5,16,3,0,0,0,0,1,15,9,0,0,0,0,0,6,15,1,0,4,6,0,0,9,16,11,9,16,8,0,0,1,9,12,16,12,1,0,0,0,0,4,16,4,0,0,0,0,0,14,11,0,0,0
732,0,0,0,9,14,1,0,0,0,0,2,16,11,0,0,0,0,0,7,16,5,0,0,0,0,0,11,14,0,0,0,0,0,0,14,10,4,0,0,0,0,0,16,16,16,13,2,0,0,0,9,15,6,12,10,0,0,0,0,8,16,16,12,0
1343,0,0,0,5,16,4,0,0,0,0,0,13,15,1,0,0,0,0,10,16,3,2,0,0,0,5,16,9,0,13,10,0,0,12,16,6,6,16,6,0,0,1,15,16,16,16,1,0,0,0,0,4,16,11,0,0,0,0,0,4,16,11,0,0
2587,0,2,15,16,15,7,0,0,0,8,16,14,12,14,3,0,0,6,16,5,0,0,0,0,0,2,15,11,0,0,0,0,0,0,5,16,6,0,0,0,0,0,0,12,15,0,0,0,0,0,6,14,14,0,0,0,0,2,13,16,4,0,0,0
1631,0,0,0,9,12,2,0,0,0,0,2,13,16,3,0,0,0,0,9,16,16,1,0,0,0,5,15,14,16,5,0,0,0,2,1,12,16,5,0,0,0,0,0,10,16,4,0,0,0,0,0,12,15,3,0,0,0,0,0,7,15,13,1,0
806,0,0,12,16,12,1,0,0,0,8,15,10,15,6,0,0,0,3,6,1,15,3,0,0,0,0,0,10,16,9,1,0,0,0,2,14,12,16,6,0,0,0,4,0,0,10,9,0,0,0,16,8,6,15,7,0,0,0,10,16,16,13,1,0
235,0,0,4,15,11,2,0,0,0,0,15,15,14,11,0,0,0,2,16,6,0,15,1,0,0,2,16,5,0,11,5,0,0,2,16,4,0,7,9,0,0,0,15,2,0,10,9,0,0,0,11,13,9,16,4,0,0,0,2,10,16,10,0,0
3503,0,2,9,12,16,14,1,0,0,5,14,6,6,7,0,0,0,4,14,6,8,3,0,0,0,4,16,16,15,16,2,0,0,1,6,2,0,13,8,0,0,0,0,0,0,12,7,0,0,1,8,8,9,15,2,0,0,2,12,13,9,3,0,0
3069,0,0,6,13,16,14,0,0,0,0,14,12,14,13,0,0,0,0,0,0,13,7,0,0,0,0,0,3,16,10,4,0,0,0,13,16,16,16,8,0,0,0,10,15,14,12,4,0,0,0,3,16,5,0,0,0,0,0,6,14,0,0,0,0
2930,0,2,10,13,10,1,0,0,0,11,12,10,15,9,0,0,0,0,0,0,12,9,0,0,0,0,3,11,16,6,0,0,0,0,12,16,16,16,4,0,0,0,0,0,0,13,9,0,0,0,1,7,9,16,5,0,0,0,13,15,11,3,0,0
3272,0,0,6,12,16,10,0,0,0,0,0,12,16,16,1,0,0,0,0,9,16,16,4,0,0,0,0,13,16,16,3,0,0,0,0,14,16,14,0,0,0,0,0,14,16,10,0,0,0,0,2,16,16,13,0,0,0,0,7,16,15,2,0,0
2926,0,0,6,8,12,15,4,0,0,1,15,13,12,12,4,0,0,0,16,5,0,0,0,0,0,3,16,16,16,14,1,0,0,2,11,5,5,15,8,0,0,0,0,0,0,16,4,0,0,0,5,8,13,11,0,0,0,0,8,15,10,1,0,0
358,0,0,4,12,16,9,0,0,0,0,13,10,4,14,3,0,0,5,13,1,0,12,4,0,0,4,12,0,0,8,8,0,0,6,12,0,0,10,7,0,0,3,15,0,2,16,3,0,0,0,16,13,15,11,0,0,0,0,6,15,10,0,0,0
2458,0,3,11,16,15,6,0,0,0,5,10,8,14,11,0,0,0,0,0,1,15,6,0,0,0,0,0,11,16,5,0,0,0,0,0,1,13,15,2,0,0,0,0,0,0,13,6,0,0,1,7,5,4,14,7,0,0,2,12,12,15,11,1,0
471,0,1,14,15,2,0,0,0,0,9,15,15,12,0,0,0,0,9,12,8,15,0,0,0,0,3,5,9,10,0,0,0,0,0,0,11,11,0,0,0,0,0,1,15,7,0,0,0,0,0,7,16,11,7,4,0,0,1,15,16,16,16,16,5
2276,0,0,0,7,3,0,0,0,0,0,0,15,5,0,0,0,0,0,6,14,2,8,0,0,0,0,12,8,5,14,0,0,0,6,16,12,14,15,4,0,0,2,10,15,16,14,5,0,0,0,0,12,11,0,0,0,0,0,0,11,9,0,0,0
1070,0,2,15,13,2,0,0,0,0,6,16,14,15,1,0,0,0,7,12,0,15,8,0,0,0,4,7,0,16,8,0,0,0,0,0,1,16,3,0,0,0,0,0,9,15,0,0,0,0,2,15,16,16,14,5,0,0,2,10,12,13,16,8,0
1113,0,0,12,14,8,3,0,0,0,3,16,15,16,16,3,0,0,0,14,12,14,13,1,0,0,0,7,16,16,3,0,0,0,0,12,16,16,2,0,0,0,1,15,4,9,14,0,0,0,3,15,4,5,16,1,0,0,1,12,16,16,12,0,0
2753,0,0,6,14,9,0,0,0,0,3,16,9,15,12,3,0,0,1,16,6,16,10,0,0,0,0,6,16,16,6,0,0,0,1,13,10,10,15,1,0,0,3,16,1,0,11,11,0,0,1,15,2,3,14,5,0,0,0,5,15,15,6,0,0
1267,0,0,5,15,12,2,0,0,0,0,7,16,16,1,0,0,0,0,10,16,16,6,0,0,0,0,11,16,16,2,0,0,0,0,7,16,16,3,0,0,0,0,7,16,16,7,0,0,0,0,8,16,16,8,0,0,0,0,12,16,13,3,0,0
4,0,0,5,14,4,0,0,0,0,0,13,8,0,0,0,0,0,3,14,4,0,0,0,0,0,6,16,14,9,2,0,0,0,4,16,3,4,11,2,0,0,0,14,3,0,4,11,0,0,0,10,8,4,11,12,0,0,0,4,12,14,7,0,0
3397,0,0,0,9,16,1,0,0,0,0,3,16,13,0,0,0,0,0,10,16,7,10,6,0,0,6,16,16,13,16,8,0,0,4,15,16,16,16,6,0,0,0,0,7,16,12,0,0,0,0,0,11,16,2,0,0,0,0,0,14,10,0,0,0
2051,0,0,3,9,14,8,0,0,0,0,13,16,14,16,0,0,0,0,10,0,12,10,0,0,0,0,0,7,16,8,0,0,0,0,0,3,13,15,1,0,0,0,0,1,1,13,4,0,0,0,3,13,11,14,1,0,0,0,3,16,10,1,0,0
3769,0,0,0,3,15,4,0,0,0,0,0,12,11,3,5,0,0,0,9,14,2,13,11,0,0,3,16,5,3,16,3,0,0,11,15,6,12,16,3,0,0,11,16,16,16,15,4,0,0,1,5,6,16,2,0,0,0,0,0,5,16,5,0,0
3742,0,0,7,14,7,0,0,0,0,6,16,16,8,0,0,0,0,3,7,13,10,0,0,0,0,0,0,13,8,0,0,0,0,0,6,15,4,0,0,0,0,0,12,11,0,0,0,0,0,0,14,15,12,16,6,0,0,0,6,14,11,6,1,0
482,0,0,11,16,16,10,1,0,0,8,16,10,8,10,6,0,0,14,7,0,0,0,0,0,0,9,14,0,0,0,0,0,0,2,15,10,0,0,0,0,0,0,2,15,12,0,0,0,0,3,11,10,16,1,0,0,0,1,11,16,16,2,0,0
1579,0,0,5,11,15,5,0,0,0,6,13,2,3,15,3,0,0,7,13,8,11,16,8,0,0,1,9,12,8,8,8,0,0,0,0,0,1,13,4,0,0,0,0,0,9,12,0,0,0,0,0,8,13,0,0,0,0,0,7,10,1,0,0,0
2101,0,0,6,15,15,4,0,0,0,4,15,16,16,14,0,0,0,12,16,13,16,16,1,0,0,9,16,15,14,16,2,0,0,0,4,2,7,16,1,0,0,0,0,2,15,14,0,0,0,0,1,14,16,6,0,0,0,0,5,15,6,0,0,0
2174,0,0,10,16,15,3,0,0,0,6,16,6,9,14,1,0,0,8,16,3,0,13,6,0,0,11,14,0,0,7,10,0,0,8,12,0,0,4,12,0,0,8,13,0,0,9,9,0,0,4,16,8,9,16,3,0,0,0,10,16,15,6,0,0
2150,0,0,12,15,9,0,0,0,0,8,13,10,16,2,0,0,0,4,4,0,15,6,0,0,0,0,0,7,16,9,0,0,0,0,0,5,10,16,4,0,0,0,0,0,0,8,9,0,0,0,8,5,4,9,12,0,0,1,14,14,16,14,3,0
2538,0,1,11,14,12,3,0,0,0,7,16,13,16,15,0,0,0,8,16,5,14,16,2,0,0,6,16,10,15,16,6,0,0,0,5,8,12,16,6,0,0,0,0,0,2,16,11,0,0,0,5,8,7,16,9,0,0,0,8,16,15,10,1,0
1589,0,0,7,12,13,1,0,0,0,6,16,6,8,7,0,0,0,0,16,10,11,8,0,0,0,0,8,15,16,5,0,0,0,0,10,15,12,14,1,0,0,0,15,7,0,11,7,0,0,0,15,8,8,15,7,0,0,0,6,12,12,8,1,0
